,Selected,FeatLabel,FeatIndex,"Description"
42,1,WEAPON_FOCUS_CLUB,43,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
41,,WEAPON_FINESSE,42,"Prerequisite: Base attack bonus +1 or higher. A character with this feat isa dept at using light weapons subtly and effectively, allowing him to calculate attack rolls with their Dexterity modifier bonus instead of their Strength bonus (if Dexterity is higher than Strength). Use: Automatic when using any of the following weapons: dagger, handaxe, kama, kukri, light crossbow, light hammer, mace, rapier, short sword, shuriken, sickle, sling, throwing axe, and unarmed strike. NWN Manual - pg. 98."
40,1,TWO_WEAPON_FIGHTING,41,"Prerequisite: None. A character with this feat reduces the penalties suffered when using a weapon in each hand. The normal penalty of -6 to the primary hand and -10 to off-hand becomes -4 for the primary hand and -8 for the off-hand. Use: The ambidexterity feat further reduces the attack penalty for the second weapon by 4 (-4/-4). Best results are achieved if the off-hand weapon is light, further reducing the penalty for both the primary and off-hand by 2 (-2/-2). Rangers receive this feat for free at 1st level. NWN Manual - pg. 98."
39,,TOUGHNESS,40,"Prerequisite: None. A character with this feat is tougher than normal, gaining one bonus hit point per level. Hit points are gained retroactively when choosing this feat. Use: Automatic. NWN Manual - pg. 98."
38,,STUNNING_FIST,39,"Prerequisite: DEX 13+, WIS 13+, Sap, Base attack bonus +8 or higher, Improved Unarmed Strike. A character with this feat can attempt a disabling strike with a -4 attack penalty and a -4 damage penalty. If successful they have hit a vulnerable spot, and the target must make a Fortitude save (DC 10 + 1/2 the attacker's level + the attacker's Wisdom modifier) or be held for three rounds. Refer to NWN Manual - pg. 97 for additional info."
37,1,STILL_SPELL,37,"Prerequisite: Ability to cast 1st-level spells. Magical expertise allows certain spells to be cast without gestures, ignoring their somatic component. Any penalties incurred from casting in armor do not apply to a spell that has been prepared by this feat. Use: Stilled spells occupy spell slots one level higher than normal. NWN Manual - pg. 97."
36,1,SPELL_PENETRATION,36,"Prerequisite: Ability to cast 1st-level spells. A character with this feat can use magic to better pierce the defenses of his opponents, gaining a +2 bonus to caster level checks to beat a creature's spell resistance. Use: Automatic. NWN Manual - pg. 97."
35,1,SPELL_FOCUS_ABJURATION,35,"Prerequisite: Ability to cast 1st-level spells. A character with this feat is adept in a certain school of magic, granting a +2 bonus to spell save DC for all spells that the character casts from that school. This makes it more difficult for enemies to resist the effects of spells of this school when the caster casts them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a different school of magic in each case. NWN Manual - pg. 96."
34,,SKILL_FOCUS_ANIMAL_EMPATHY,34,"Prerequisite: Able to use the skill. A character with this feat is adept at the specific skill, gaining a +3 bonus on all checks with it. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a different skill in each case."
33,1,SILENCE_SPELL,33,"Prerequisite: Ability to cast 1st-level spells. Magical experise allows the casting of certain spells without using a verbal component. Use: Silenced spells occupy spell slots one level higher than normal. NWN Manual - pg. 96."
32,1,SHIELD_PROFICIENCY,32,"Prerequisite: None. A character with this feat has the basic knowledge of how to effectively use a shield. Use: All classes except monks, rogues, sorcerers, and wizards have this feat for free. NWN Manual - pg. 96."
31,,SAP,31,"Prerequisite: Base attack bonus +1, Called Shot. A character with this feat is able to attack with a -4 penalty. A successful hit deals normal damage at which point the target gets to make a Discipline check against a DC = the attacker's modified attack roll. If the opponent's roll fails, he or she is dazed for 12 seconds. Sap can only work on creatures of large-size or smaller. Use: Selected. NWN Manual - pg. 95."
30,,RAPID_SHOT,30,"Prerequisite: DEX 13+, Point Blank Shot. A character with this feat is quick with ranged weapons, gaining an extra attack per round while using them. When a rapid attack round is attempted, the extra attack is made at the highest base attack bonus, though all attacks wihin the round suffer a -2 penalty. NWN Manual - pg. 95."
29,1,QUICKEN_SPELL,29,"Prerequisite: Ability to cast 4th-level spells. Magical expertise allows spells to be cast instantaneously, making them invulnerable to counterspells or interruption. A quickened spell is cast as a free action, and another action can be attempted within the same round, including the casting of another spell. Only one quickened spell can be cast in a round, however. Use: Quickened spells occupy spell slots four levels higher than normal. NWN Manual - pg. 95."
28,,POWER_ATTACK,28,"Prerequisite: STR 13+. A character with this feat can make powerful but ungainly attacks. When selected, this grants a +5 bonus to the damage roll, but inflicts a -5 penalty to the attack roll. Use: Combat mode. NWN Manual - pg. 94."
27,1,POINT_BLANK_SHOT,27,"Prerequisite: None. Unfazed by close combat, a character with this feat negates the -4 penalty for using missile weapons within melee attack range, and gains an additional +1 to attack and damage with ranged weapons when the target is within 15 feet. Use: Automatic. NWN Manual - pg. 94."
26,1,MOBILITY,26,"Prerequisite: DEX 13+, Dodge. A character with this feat has learned to avoid attacks of opportunity more effectively, gaining a +4 dodge bonus to AC against them. Use: Automatic, though a condition that negates a Dexterity bonus to AC also negates any dodge bonuses. Multiple dodge bonuses (from different feats or racial bonuses) are cumulative. NWN Manual - pg. 94."
25,1,MAXIMIZE_SPELL,25,"Prerequisite: Ability to cast 3rd-level spells. Magical expertise allows certain spells to be cast with all variable numeric effects (number of targets, damage, etc.) applied at their maximum. Use: Maximized spells occupy spell slots three levels higher than normal. Saving throws and opposed rolls, such as those made when dispel magic is cast, are not affected. NWN Manual - pg. 93."
24,1,LIGHTNING_REFLEXES,24,"Prerequisite: None. This feat grants a +2 bonus to all Reflex saving throws, due to faster than normal reflexes. Use: Automatic. NWN Manual - pg. 93."
23,,KNOCKDOWN,23,"Prerequisite: None. With this maneuver, a character can attempt to knock an opponent to the ground. An attack roll is made with a -4 penalty to the attack and, if successful, an opposed roll is made, comparing your attack roll with the defender's Discipline skill check. If successful, the target is knocked to a prone position. Use: Selected. Prone characters cannot attack. Refer to NWN Manual - pg. 93 for more info."
22,1,IRON_WILL,22,"Prerequisite: None. Focused presence of mind provides a +2 bonus to all Will saving throws. Use: Automatic. NWN manual - page 92."
21,1,IMPROVED_UNARMED_STRIKE,21,"Prerequisite: None. Armed opponents no longer get attacks of opportunity against the character when you make unarmed attacks against them. Use: Automatic. Monks receive this feat for free at 1st level. NWN Manual - pg. 92."
20,1,IMPROVED_TWO_WEAPON_FIGHTING,20,"Prerequisite: Two-Weapon Fighting, Ambidexterity, Base attack bonus of +9 or higher. The character with this feat is able to get a second off-hand attack (at a penalty of -5 to the attack roll). Use: Automatic. Rangers receive this feat at 9th level, even if they don't meet the requirements. NWN Manual - pg. 92."
19,1,IMPROVED_POWER_ATTACK,19,"Prerequisite: Power Attack, STR 13+. This feat can be used at a -10 penalty to attack but with a +10 bonus to any damage given. Improved Power Attack is very useful when fighting large numbers of easy-to-hit opponents. Use: Combat Mode. NWN Manual - pg. 92."
18,1,IMPROVED_PARRY,18,"Prerequisite: INT 13+. Grants a +4 competence bonus to the character's opposed attack rolls when using the Parry skill. Use: Automatic. NWN Manual - pg. 91."
17,1,IMPROVED_KNOCKDOWN,17,"Prerequisite: Knockdown, Base attack bonus +7 or higher. Characters with the feat have learned to use the Knockdown ability as if one size category larger than they really are. All other Knockdown conditions still apply. Use: Selected. Monks receive this feat for free at 6th level. NWN Manual - pg. 91."
16,1,IMPROVED_DISARM,16,"Prerequisite: INT 13+, Disarm. A character with this feat has learned not to provoke an attack of opportunity when attempting to disarm an opponent. Success knocks the opponent's weapon away from them. The penalty to make a disarm attempt is reduced to -4. Use: Automatic. NWN Manual - pg. 91."
15,1,IMPROVED_CRITICAL_CLUB,15,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
