,ItemCode,Item
2945,nw_wplss001,SPEAR
2946,nw_wplmss006,SPEAR_OF_WITHERING
2947,nw_wplmss002,SPEAR_PLUS1
2948,nw_wplmss010,SPEAR_PLUS2
2949,nw_wplmss011,SPEAR_PLUS3
2950,x0_wplmss001,SPEAR_PLUS4_SHADOWS_OF_UNDRENTIDE
2951,x0_wplmss002,SPEAR_PLUS5_SHADOWS_OF_UNDRENTIDE
2952,x2_wplmss003,SPEAR_PLUS6_HORDES_OF_THE_UNDERDARK
2953,x2_wplmss004,SPEAR_PLUS7_HORDES_OF_THE_UNDERDARK
2954,nw_it_msmlmisc15,SPECIAL_HOLY_WATER
2955,nw_it_crewpsp013,SPECTRE_CLAW
2956,x2_armor_001,SPELLCHAIN_HORDES_OF_THE_UNDERDARK
2957,x2_wmdwraxe011,SPELLSMASHER_HORDES_OF_THE_UNDERDARK
2958,spellstaff,SPELLSTAFF
2959,nw_it_sparscr701,SPELL_MANTLE
2960,x2_it_spdvscr507,SPELL_RESISTANCE_HORDES_OF_THE_UNDERDARK
2961,nw_it_creitem007,SPIDER_PROPERTIES
2962,x2_it_poison019,SPIDER_VENOM_AVERAGE
2963,x2_it_poison037,SPIDER_VENOM_DEADLY
2964,x2_it_poison013,SPIDER_VENOM_MILD
2965,x2_it_poison025,SPIDER_VENOM_STRONG
2966,x2_it_poison031,SPIDER_VENOM_VERY_STRONG
2967,x2_it_poison007,SPIDER_VENOM_WEAK
2968,x1_it_spdvscr304,SPIKE_GROWTH_SHADOWS_OF_UNDRENTIDE
2969,nw_arhe002,SPIKE_HELMET
2970,nw_it_mpotion022,SPIRITS
2971,m2q2f2_poison,SPIRIT_POISON
2972,m2q2g_antidote,SPIRIT_POISON_ANTIDOTE
2973,q3_woodstake,SPLINTERED_WOOD
2974,nw_aarcl005,SPLINT_MAIL
2975,nw_maarcl050,SPLINT_MAIL_PLUS1
2976,nw_maarcl074,SPLINT_MAIL_PLUS2
2977,nw_maarcl086,SPLINT_MAIL_PLUS3
2978,x0_maarcl017,SPLINT_MAIL_PLUS4_SHADOWS_OF_UNDRENTIDE
2979,x0_maarcl018,SPLINT_MAIL_PLUS5_SHADOWS_OF_UNDRENTIDE
2980,x2_maarcl041,SPLINT_MAIL_PLUS6_HORDES_OF_THE_UNDERDARK
2981,x2_maarcl042,SPLINT_MAIL_PLUS7_HORDES_OF_THE_UNDERDARK
2982,q4a_water_breath,SPONGE_SPORES
2983,nw_maarcl008,SQUIRE_DEFENSE
2984,nw_cloth013,SQUIRE_TUNIC
2985,nw_wdbmqs007,STAFF_OF_ASCENSION
2986,q6_staffascen,STAFF_OF_ASCENSION_1
2987,qx_staff,STAFF_OF_BALPHERON
2988,nw_wmgst002,STAFF_OF_COMMAND
2989,nw_wdbmqs005,STAFF_OF_CURING
2990,nw_wmgst004,STAFF_OF_DEFENSE
2991,it_novel009,STAFF_OF_FIRE
2992,m1q3cstaff,STAFF_OF_MELDANEN
2993,nw_wmgst005,STAFF_OF_POWER
2994,q3_armand_staff,STAFF_OF_SODALIS
2995,nw_wmgst006,STAFF_OF_THE_HOLY
2996,nw_wmgst003,STAFF_OF_THE_MAGI
2997,wmgst004,STAFF_OF_THE_MAGI_1
2998,nw_it_novel008,STAFF_OF_VALMAXIAN
2999,it_novel009,STAFF_OF_VALMAXIAN_1
3000,q2dhalstaff,STAFF_OF_VALMAXIAN_2
3001,nw_it_crewps031,STAG_BEETLE_HIVE_MOTHER_BITE
3002,nw_arhe005,STAG_HELMET
3003,nw_wthmsh003,STARS_OF_OJY_DO
3004,wblmms012,STAR_FROST
3005,m3q1_a11_lil_sta,STAR_SAPPHIRE
3006,m3q2stasis_scrol,STASIS_SCROLL
3007,x2_it_amt_ahead,STEEL_AXE_HEAD
3008,x2_it_bmt_cchst,STEEL_CHAIN_ARMOR_TUNIC
3009,x2_it_bmt_stors2,STEEL_PLATED_ARMOR_CHEST
3010,x2_it_bmt_sshld,STEEL_SHIELD_BODY
3011,x2_it_bmt_mhlt,STEEL_WEAPON_HILT
3012,stingerpotiongla,STINGER_POISON_GLAND
3013,x0_stinger_hide,STINGER_PROPERTIES_SHADOWS_OF_UNDRENTIDE
3014,x0_stinger_tail,STINGER_TAIL_SHADOWS_OF_UNDRENTIDE
3015,nw_it_sparscr305,STINKING_CLOUD
3016,nw_it_creitem006,STINK_BEETLE_PROPERTIES
3017,nw_it_crewps013,STIRGE_BITE
3018,m2q03istirgeear,STIRGE_EAR
3019,m2q2ce_key,STOLEN_SEAL_KEY
3020,x2_ring_pet,STONEEATER_RING_HORDES_OF_THE_UNDERDARK
3021,nw_waxmgr008,STONEFIRE_AXE_PLUS1
3022,nw_waxmgr010,STONEFIRE_AXE_PLUS2
3023,x2_waxmgr005,STONEFIRE_AXE_PLUS8_HORDES_OF_THE_UNDERDARK
3024,x2_it_spdvscr602,STONEHOLD_HORDES_OF_THE_UNDERDARK
3025,nw_it_sparscr403,STONESKIN
3026,x2_it_sparscr204,STONE_BONES_HORDES_OF_THE_UNDERDARK
3027,gargoyle_ear,STONE_GARGOYLE_EAR
3028,nw_it_creitemco5,STONE_GOLEM_PROPERTIES
3029,q5_tymo_exit,STONE_KEY
3030,stonekey,STONE_KEY_1
3031,x1_earthstone,STONE_OF_CONTROLLING_EARTH_ELEMENTALS
3032,x0_it_msmlmisc05,STONE_OF_CONTROLLING_EARTH_ELEMENTALS_SOU
3033,nw_it_recall,STONE_OF_RECALL
3034,q5_stoneslab,STONE_SLAB
3035,x1_it_sparscr604,STONE_TO_FLESH_SHADOWS_OF_UNDRENTIDE
3036,x2_kuk_storm,STORMWALKER_HORDES_OF_THE_UNDERDARK
3037,nw_it_novel003,STORM_ARMOR
3038,x2_c3_maarcl037,STORM_ARMOR_OF_THE_EARTH_CHILDREN_HOTU
3039,x0_maarcl037,STORM_ARMOR_OF_THE_EARTH_CHILDREN_SHADOWS_OF_UNDRENTIDE
3040,x2_it_spdvscr903,STORM_OF_VENGEANCE_HORDES_OF_THE_UNDERDARK
3041,nw_wblmhl008,STORM_PLUS1
3042,nw_wblmhl009,STORM_PLUS2
3043,x2_wblmhl005,STORM_PLUS8_HORDES_OF_THE_UNDERDARK
3044,nw_wdbmma005,STOUTCORPS_KEY
3045,strife,STRIFE
3046,nw_it_trap035,STRONG_ACID_SPLASH_TRAP_KIT
3047,nw_it_trap015,STRONG_BLOB_OF_ACID_TRAP_KIT
3048,nw_it_trap023,STRONG_ELECTRICAL_TRAP_KIT
3049,nw_it_trap019,STRONG_FIRE_TRAP_KIT
3050,nw_it_trap031,STRONG_FROST_TRAP_KIT
3051,nw_it_trap027,STRONG_GAS_TRAP_KIT
3052,nw_it_trap007,STRONG_HOLY_TRAP_KIT
3053,nw_it_trap043,STRONG_NEGATIVE_TRAP_KIT
3054,nw_it_trap039,STRONG_SONIC_TRAP_KIT
3055,nw_it_trap003,STRONG_SPIKE_TRAP_KIT
3056,nw_it_trap011,STRONG_TANGLE_TRAP_KIT
3057,nw_aarcl002,STUDDED_LEATHER_ARMOR
3058,nw_maarcl045,STUDDED_LEATHER_ARMOR_PLUS1
3059,nw_maarcl075,STUDDED_LEATHER_ARMOR_PLUS2
3060,nw_maarcl087,STUDDED_LEATHER_ARMOR_PLUS3
3061,x0_maarcl005,STUDDED_LEATHER_ARMOR_PLUS4_SHADOWS_OF_UNDRENTIDE
3062,x0_maarcl006,STUDDED_LEATHER_ARMOR_PLUS5_SHADOWS_OF_UNDRENTIDE
3063,x2_maarcl029,STUDDED_LEATHER_ARMOR_PLUS6_HORDES_OF_THE_UNDERDARK
3064,x2_maarcl030,STUDDED_LEATHER_ARMOR_PLUS7_HORDES_OF_THE_UNDERDARK
3065,q5_deekin_shoe,STUFFED_DOLL
3066,m3q3d_succneck,SUCCUBUS_NECKLACE
3067,nw_it_creitem024,SUCCUBUS_PROPERTIES
3068,m3q3d_succring,SUCCUBUS_RING
3069,m3q3d_succstone,SUCCUBUS_STONE
3070,nw_it_creitem150,SUMMONED_BALOR_PROPERTIES
3071,nw_it_crewls006,SUMMONED_CELESTIAL_AVENGER_SWORD
3072,nw_it_crewgs006,SUMMONED_HELMED_HORROR_SWORD
3073,nw_it_crewsw002,SUMMONED_HOUND_ARCHON_SWORD
3074,nw_it_creitem151,SUMMONED_IMP_PROPERTIES
3075,nw_it_creitem152,SUMMONED_LANTERN_ARCHON_PROPERTIES
3076,x1_it_creitemun1,SUMMONED_SHADOW_FIEND_LORD_PROPERTIES_SOU
3077,x1_it_creitemun2,SUMMONED_SHADOW_PROPERTIES_SHADOWS_OF_UNDRENTIDE
3078,nw_it_crewpsp028,SUMMONED_SUCCUBUS_CLAW
3079,nw_it_crewpb011,SUMMONED_SUCCUBUS_SLAM
3080,nw_it_sparscr105,SUMMON_CREATURE_I
3081,nw_it_sparscr203,SUMMON_CREATURE_II
3082,nw_it_sparscr306,SUMMON_CREATURE_III
3083,nw_it_sparscr404,SUMMON_CREATURE_IV
3084,nw_it_sparscr904,SUMMON_CREATURE_IX
3085,nw_it_sparscr510,SUMMON_CREATURE_V
3086,nw_it_sparscr605,SUMMON_CREATURE_VI
3087,nw_it_sparscr703,SUMMON_CREATURE_VII
3088,nw_it_sparscr805,SUMMON_CREATURE_VIII
3089,x2_it_spdvscr803,SUNBEAM_HORDES_OF_THE_UNDERDARK
3090,x1_it_spdvscr802,SUNBURST_SHADOWS_OF_UNDRENTIDE
3091,nw_wbwmsl005,SUNLIGHT_SLING
3092,nw_it_mbelt009,SWORDSMAN_BELT
3093,nw_it_crewps018,SWORD_GIANT_SPIDER_BITE
3094,nw_wdbmsw006,SWORD_OF_BAO
3095,nw_wdbmsw004,SWORD_OF_LYONS
3096,nw_wswmka008,SWORD_SAINT_LEGACY_PLUS1
3097,nw_wswmka009,SWORD_SAINT_LEGACY_PLUS4
3098,x2_wswmka005,SWORD_SAINT_LEGACY_PLUS8_HORDES_OF_THE_UNDERDARK
3099,q1szarencloak,SZAREN_CLOAK
3100,m3q3d_ped_blue,TABLET_OF_THE_BLUE_LIGHT
3101,m3q3d_ped_green,TABLET_OF_THE_GREEN_LIGHT
3102,m3q3d_ped_purple,TABLET_OF_THE_PURPLE_LIGHT
3103,m3q3d_ped_white,TABLET_OF_THE_WHITE_LIGHT
3104,nw_wswmdg006,TAGGET_TALON
3105,wswmdg007,TAGGET_TALON_1
3106,nw_it_mneck002,TALISMAN_OF_PURE_EVIL
3107,nw_it_mneck004,TALISMAN_OF_PURE_GOOD
3108,q7_talisman,TALISMAN_OF_THE_VALSHARESS
3109,qx_talisman,TALISMAN_OF_ULTIMATE_EVIL
3110,q6e_cure,TALONA_ANTIDOTE
3111,item001,TALONA_STRIKE
3112,m1s2broach,TAMORA_BROOCH
3113,nw_hen_sha3qt,TAMORLYN_SONG
3114,cloth014,TAMSIL_TUNIC
3115,m1q2_keytangle,TANGLEBROOK_KEY
3116,x1_wmgrenade006,TANGLEFOOT_BAG_SHADOWS_OF_UNDRENTIDE
3117,nw_wbwmsh005,TANSHERON_BOW
3118,matron_shortbow,TANSHERON_BOW_PLUS2
3119,nw_wbwmln003,TARALASH
3120,x1_it_sparscr202,TASHA_HIDEOUS_LAUGHTER_SHADOWS_OF_UNDRENTIDE
3121,mod3lightarmor,TATTERED_LEATHER
3122,hx_guard_note1,TATTERED_NOTE
3123,m1q04itavernkey,TAVERN_KEY
3124,wswmdg010,TEAR_JERKER
3125,wswmdg011,TEAR_JERKER_1
3126,q2a_teb_scythe,TEBIMAR_SCYTHE
3127,x2_wammbo001,TELEPORTATION_BOLT_HORDES_OF_THE_UNDERDARK
3128,m3all_magscroll,TELEPORT_SCROLL
3129,nw_wbwmsl008,TEMPERTUPPIN_EVER_THROWER
3130,m3q2g_hints,TEMPLE_DEFENSES
3131,templerites,TEMPLE_OF_THE_WINDS_RITES_AND_RITUALS
3132,nw_wspmsc006,TENERAARD_SICKLE
3133,matron_sickle,TENERAARD_SICKLE_PLUS2
3134,nw_wswmls013,TENSER_SWORD
3135,nw_it_sparscr614,TENSER_TRANSFORMATION
3136,nw_it_crewpb012,TENSER_TRANSFORMATION_SLAM
3137,nw_wblmcl005,TETHIR_WOOD_CUDGEL
3138,matron_club,TETHIR_WOOD_CUDGEL_1
3139,nw_armhe009,THAYVIAN_CIRCLET
3140,mcloth003,THESTA_ROBE
3141,nw_it_book029,THE_ADVENTURES_OF_GRIN_RICHARD_AND_WU_WEI
3142,alchemicaltreati,THE_ALCHEMIST_COOKBOOK
3143,nw_wblmcl006,THE_ANGRY_SOUL
3144,wblmcl007,THE_ANGRY_SOUL_1
3145,artoflichdom,THE_ART_OF_LICHDOM
3146,nw_hen_gal3qt,THE_ASHES_OF_RUNNING_WOLF
3147,x0_deck_avatar,THE_AVATAR_SHADOWS_OF_UNDRENTIDE
3148,nw_it_book007,THE_CITY_OF_LUSKAN
3149,nw_it_book005,THE_CITY_OF_NEVERWINTER
3150,cityofshadows,THE_CITY_OF_SHADOWS
3151,nw_it_novel009,THE_DAGGER_OF_CHAOS
3152,item_darkwind,THE_DARK_WIND
3153,item_deadwind,THE_DEAD_WIND
3154,nw_it_book010,THE_DESSARIN_RIVER
3155,nw_it_book003,THE_DOOMBRINGERS
3156,x1dragontooth,THE_DRAGON_TOOTH
3157,nw_it_book009,THE_GHOST_OF_CONYBERRY
3158,x2_cus_thegilded,THE_GILDED_DEFENDER_HORDES_OF_THE_UNDERDARK
3159,nw_maarcl007,THE_GREAT_OAK
3160,theguardianguide,THE_GUARDIAN_GUIDE
3161,it_book001,THE_HEAD_GAOLER_JOURNAL
3162,nw_it_book024,THE_IMPS_PRISON
3163,x2_cus_theironsk,THE_IRON_SKELETON_HORDES_OF_THE_UNDERDARK
3164,m2q3i_journkarla,THE_JOURNAL_OF_KARLAT_JHAREG
3165,m2q3j_journquint,THE_JOURNAL_OF_QUINT_JHAREG
3166,m2q1itkarjourn,THE_JOURNAL_OF_SIR_KARATHIS_IRONHEART
3167,nw_it_book031,THE_LEADERSHIP_OF_NEVERWINTER
3168,nw_wswmss006,THE_LUCKY_ONE
3169,matron_shrtsword,THE_LUCKY_ONE_PLUS2
3170,x1mask,THE_MASK
3171,mummifiedhand,THE_MUMMIFIED_HAND
3172,m3q3b_howsummon,THE_NATURE_OF_WATER_SUMMONING
3173,nw_it_book026,THE_NETHER_SCROLLS
3174,nw_it_book006,THE_NEVERWINTER_WOOD
3175,nw_it_book032,THE_NEVERWINTER_WOOD_1
3176,x1_wswmls001,THE_NIGHTTHIEF_CLAW_SHADOWS_OF_UNDRENTIDE
3177,x1_wswmdg001,THE_NIGHTTHIEF_NIMBLEKNIFE_SHADOWS_OF_UNDRENTIDE
3178,x1_it_mring001,THE_NOMAD_RING_SHADOWS_OF_UNDRENTIDE
3179,nw_it_book021,THE_NORTHERN_FOUR_ADVENTURING_TROUPE
3180,m2q3_oathbelial,THE_OATH_OF_BELIAL_LORD_OF_FIRE
3181,m2q3_oathkarlat,THE_OATH_OF_KARLAT_JHAREG
3182,m2q3_oathquint,THE_OATH_OF_QUINT_JHAREG
3183,nw_it_book017,THE_ORIGIN_OF_MAGIC
3184,m2q3_phylactery,THE_PHYLACTERY_OF_KARLAT_JHAREG
3185,poetryoffilth,THE_POETRY_OF_DAGGET_FILTH
3186,x2_helm_002,THE_REGAL_HORDES_OF_THE_UNDERDARK
3187,nw_it_book030,THE_RISE_FALL_OF_NETHERIL
3188,nw_it_book011,THE_RIVAL_ORC_TRIBES_THEIR_GREAT_BATTLES
3189,x2_dreamrobe,THE_ROBE_OF_THE_DROW
3190,nw_it_book012,THE_RUINS_OF_ILLUSK
3191,x1_waxmgr001,THE_SANDSTORM_SHADOWS_OF_UNDRENTIDE
3192,x1_wswmls002,THE_SINGING_SWORD_SHADOWS_OF_UNDRENTIDE
3193,nw_hen_gal2qt,THE_STAR_OF_CALIMSHAN
3194,nw_it_book004,THE_SWORD_COAST
3195,q3rustybook,THE_TALE_OF_RUSTY_MCFINGER
3196,nw_it_book025,THE_TIME_OF_TROUBLES
3197,x1tinomen,THE_TINOMAN
3198,x1towercrystal,THE_TOWER_CRYSTAL
3199,x1tower,THE_TOWER_STATUE
3200,nw_it_book008,THE_TRADE_OF_BLADES
3201,x1_it_mring002,THE_WANDERER_RING_SHADOWS_OF_UNDRENTIDE
3202,nw_it_book027,THE_WAR_OF_LIGHT_AND_DARKNESS
3203,item_wisewind,THE_WISE_WIND
3204,m2q2ce_tjrnl,THIEF_JOURNAL
3205,nw_armhe007,THIEVES_HOOD
3206,nw_it_picks001,THIEVES_TOOLS_PLUS1
3207,nw_it_picks004,THIEVES_TOOLS_PLUS10
3208,x2_it_picks002,THIEVES_TOOLS_PLUS12_HORDES_OF_THE_UNDERDARK
3209,nw_it_picks002,THIEVES_TOOLS_PLUS3
3210,nw_it_picks003,THIEVES_TOOLS_PLUS6
3211,x2_it_picks001,THIEVES_TOOLS_PLUS8_HORDES_OF_THE_UNDERDARK
3212,x2_wdbmqs007,THORNSHIELD_HORDES_OF_THE_UNDERDARK
3213,nw_wspmka003,THREAD_OF_LIFE
3214,matron_kama,THREAD_OF_LIFE_PLUS2
3215,nw_wthax001,THROWING_AXE
3216,nw_wthmax002,THROWING_AXE_PLUS1
3217,nw_wthmax008,THROWING_AXE_PLUS2
3218,nw_wthmax009,THROWING_AXE_PLUS3
3219,matron_throwaxe,THROWING_AXE_PLUS4
3220,x0_wthmax001,THROWING_AXE_PLUS4_SHADOWS_OF_UNDRENTIDE
3221,x0_wthmax002,THROWING_AXE_PLUS5_SHADOWS_OF_UNDRENTIDE
3222,x2_wthmax003,THROWING_AXE_PLUS6_HORDES_OF_THE_UNDERDARK
3223,x2_wthmax004,THROWING_AXE_PLUS7_HORDES_OF_THE_UNDERDARK
3224,nw_wthmax003,THUNDERBEAST_AXE
3225,x1_wmgrenade007,THUNDERSTONE_SHADOWS_OF_UNDRENTIDE
3226,tickle,TICKLE
3227,x2_it_sparscr902,TIDE_OF_BATTLE_HORDES_OF_THE_UNDERDARK
3228,nw_it_creitem196,TIEFLING_PROPERTIES
3229,m3q2ftime_cry,TIME_CRYSTAL
3230,nw_it_sparscr911,TIME_STOP
3231,m2q05itombkey,TOMB_KEY
3232,m3q1a09tomeofboo,TOME_OF_BOOTS
3233,m2q1srlimaskdeth,TOME_OF_DEATH_RESEARCH_NOTES
3234,m2q1srlimaskfire,TOME_OF_FIRE_RESEARCH_NOTES
3235,m2q1srlimaskice,TOME_OF_ICE_RESEARCH_NOTES
3236,m2q1srlimasklife,TOME_OF_LIFE_RESEARCH_NOTES
3237,m3q1a09tomeofpow,TOME_OF_POWER
3238,m2q1srlimaskreso,TOME_OF_RESONANCE_RESEARCH_NOTES
3239,m3q1a09tomeofrob,TOME_OF_ROBES
3240,m3q1a09tomeofamu,TOME_OF_THE_AMULET
3241,m3q1a09tomeofrin,TOME_OF_THE_RING
3242,q3_dracohint,TOME_OF_THE_VIX_THRITE_ELDERS
3243,x1tomeofknow,TOME_OF_WORLDLY_KNOWLEDGE
3244,xp2_tomiarmor001,TOMI_ARMOR
3245,nw_hen_galpers,TOMI_CONTRACT
3246,nw_hen_galsb1,TOMI_SHORTBOW
3247,nw_hen_galsb2,TOMI_SHORTBOW_PLUS1
3248,nw_hen_galsb3,TOMI_SHORTBOW_PLUS2
3249,nw_hen_galsb4,TOMI_SHORTBOW_PLUS3
3250,nw_it_msmlmisc22,TOP
3251,nw_it_gem010,TOPAZ
3252,nw_it_torch001,TORCH
3253,m3q1map_torch,TORCH_1
3254,torchoftheveloxb,TORCH_OF_THE_VELOX_BERRY
3255,m1q5signet1,TORIN_RING
3256,2q6b_securekey,TOWER_ENTRY_KEY
3257,nw_ashto001,TOWER_SHIELD
3258,nw_ashmto002,TOWER_SHIELD_PLUS1
3259,nw_ashmto008,TOWER_SHIELD_PLUS2
3260,nw_ashmto009,TOWER_SHIELD_PLUS3
3261,x0_ashmto001,TOWER_SHIELD_PLUS4_SHADOWS_OF_UNDRENTIDE
3262,x0_ashmto002,TOWER_SHIELD_PLUS5_SHADOWS_OF_UNDRENTIDE
3263,x2_ashmto003,TOWER_SHIELD_PLUS6_HORDES_OF_THE_UNDERDARK
3264,x2_ashmto004,TOWER_SHIELD_PLUS7_HORDES_OF_THE_UNDERDARK
3265,m3q2gtranam,TRANSLATION_AMULET
3266,x0_misc_twand,TRANSMOGRIFYING_WAND
3267,m1s3scroll,TRANSPORT_VIA_PLANTS_SCROLL
3268,m2q3itjournhero,TREATISE_ON_FORGOTTEN_HEROES
3269,m2q2ittreatspiri,TREATISE_ON_THE_SPIRIT_OF_THE_WOOD
3270,q1cureing1,TRESSYM_TONGUE
3271,m2q2bb14_key,TROLL_KEY
3272,m2q2itkeytroll,TROLL_KEY_1
3273,m2q2itnotetroll,TROLL_NOTE
3274,nw_it_creitem042,TROLL_PROPERTIES
3275,nw_it_sparscr606,TRUE_SEEING
3276,x1_it_sparscr104,TRUE_STRIKE_SHADOWS_OF_UNDRENTIDE
3277,h2_trumpet,TRUMPET_OF_PANDEMONIUM
3278,x0_misc_fists,TWIN_FISTS_OF_FIRE
3279,nw_wdbsw001,TWO_BLADED_SWORD
3280,nw_wdbmsw002,TWO_BLADED_SWORD_PLUS1
3281,nw_wdbmsw010,TWO_BLADED_SWORD_PLUS2
3282,nw_wdbmsw011,TWO_BLADED_SWORD_PLUS3
3283,x0_wdbmsw001,TWO_BLADED_SWORD_PLUS4_SHADOWS_OF_UNDRENTIDE
3284,x0_wdbmsw002,TWO_BLADED_SWORD_PLUS5_SHADOWS_OF_UNDRENTIDE
3285,x2_wdbmsw003,TWO_BLADED_SWORD_PLUS6_HORDES_OF_THE_UNDERDARK
3286,x2_wdbmsw004,TWO_BLADED_SWORD_PLUS7_HORDES_OF_THE_UNDERDARK
3287,q5_tymo_head,TYMOFARRAR_HEAD
3288,bk_top,TYNAN_TOP
3289,nw_wswmsc007,ULA_HEART
3290,matron_scimitar,ULA_HEART_1
3291,nw_it_sparscr214,ULTRAVISION
3292,cloth018,UNDEAD_MONK_OUTFIT
3293,nw_it_creitemunh,UNDEAD_PROPERTIES
3294,x1_it_spdvscr901,UNDEATH_ETERNAL_FOE_SHADOWS_OF_UNDRENTIDE
3295,x2_it_sparscr601,UNDEATH_TO_DEATH_HORDES_OF_THE_UNDERDARK
3296,wswmss003,UNMAKING
3297,nw_cloth009,URCHIN_RAGS
3298,m2q1itring01,URTH_RING
3299,m3q2ultargseed,UTARG_SEEDS
3300,nw_it_book016,UTHGARDT_BARBARIANS
3301,nw_wdbmsw008,UTHGARDT_CEREMONIAL_BLADE_PLUS1
3302,nw_wdbmsw009,UTHGARDT_CEREMONIAL_BLADE_PLUS2
3303,x2_wdbmsw005,UTHGARDT_CEREMONIAL_BLADE_PLUS8_HORDES_OF_THE_UNDERDARK
3304,nw_hen_dae3qt,UTHGARDT_CEREMONIAL_SPEAR
3305,nw_ashmlw007,UTHGARDT_HOLY_SHIELD
3306,nw_it_book023,UTHGAR_LEGACY
3307,m3q3_a02vaath,VAATH_HEAD
3308,nw_cloth023,VAGABOND_RAGS
3309,cloth024,VAGABOND_RAGS_1
3310,cloth031,VAGABOND_RAGS_2
3311,hen_valplate,VALEN_BREASTPLATE
3312,q1foot_bow,VALIANTHEART_LONGBOW
3313,q1foot_bow002,VALIANTHEART_LONGBOW_1
3314,x1valientdefend,VALIANT_DEFENDER
3315,x1valienthelm,VALIANT_HELM
3316,x1valientplate,VALIANT_PLATE
3317,nw_crewpvbt,VAMPIRE_BITE
3318,nw_it_creitem144,VAMPIRE_CLOTHING
3319,nw_it_creitem142,VAMPIRE_HALF_PLATE
3320,nw_creitemvam,VAMPIRE_PROPERTIES
3321,nw_it_creitem143,VAMPIRE_STUDDED_LEATHER_ARMOR
3322,nw_it_sparscr311,VAMPIRIC_TOUCH
3323,2q4a_londa_key,VAULT_KEY
3324,hx_fire_berries,VELOX_BERRY
3325,q4a_heal_leaves,VELOX_LEAF
3326,hx_berry_potion,VELOX_POTION
3327,x2_it_venomhb,VENOM_HALBERD_HORDES_OF_THE_UNDERDARK
3328,x1luckycharm,VENTRUE_LUCKY_CHARMS
3329,x1rodofmajesty,VENTRUE_ROD_OF_MAJESTY
3330,nw_wswmgs006,VERMIN_BANE
3331,nw_it_creitem005,VERMIN_PROPERTIES
3332,x0_maarcl035,VESTMENTS_OF_FAITH_SHADOWS_OF_UNDRENTIDE
3333,x0_cloth004,VEST_OF_ESCAPE_SHADOWS_OF_UNDRENTIDE
3334,nw_cloth006,VETERAN_OUTFIT
3335,x2_it_spdvscr503,VINE_MINE_HORDES_OF_THE_UNDERDARK
3336,x2_it_spdvscr002,VIRTUE_HORDES_OF_THE_UNDERDARK
3337,q3_vampirehint,VIX_THRITE_TOME
3338,nw_hen_lin3qt,VOLCANIS_OAK_SEED
3339,x2_djinni_robe,VOLKARION_ROBE_HORDES_OF_THE_UNDERDARK
3340,nw_it_creitem021,VROCK_PROPERTIES
3341,nw_it_sparscr909,WAIL_OF_THE_BANSHEE
3342,nw_it_sparscr407,WALL_OF_FIRE
3343,nw_wmgwn011,WAND_OF_ARCANE_DISJUNCTION
3344,nw_wmgwn003,WAND_OF_FEAR
3345,nw_wmgwn002,WAND_OF_FIRE
3346,m1q0wmgwn,WAND_OF_FIRE_1
3347,nw_wmgwn013,WAND_OF_LESSER_SUMMONING
3348,nw_wmgwn007,WAND_OF_LIGHTNING
3349,nw_wmgwn004,WAND_OF_MISSILES
3350,nw_wmgwn006,WAND_OF_NEGATIVE_ENERGY
3351,nw_wmgwn005,WAND_OF_PARALYZATION
3352,nw_wmgwn012,WAND_OF_SLEEP
3353,nw_wmgwn010,WAND_OF_STINKING_CLOUD
3354,nw_wmgwn008,WAND_OF_SUMMONING
3355,nw_wmgwn009,WAND_OF_THE_HEAVENS
3356,m2q3iwanevbedjou,WANEV_BEDROOM_JOURNAL
3357,m2q3iwanevcook,WANEV_COOKBOOK
3358,m2q3iwanevcotkey,WANEV_COTTAGE_KEY
3359,m2q1itgemwanev,WANEV_GEM
3360,m2q3iwanevlabjou,WANEV_LAB_JOURNAL
3361,m2q3iwanevsumkey,WANEV_SUMMONING_ROOM_KEY
3362,m2q01iwardwanev,WANEV_WARDSTONE
3363,q4a_heal_item,WARDING_AMULET
3364,nw_wblhw001,WARHAMMER
3365,nw_wblmhw002,WARHAMMER_PLUS1
3366,nw_wblmhw011,WARHAMMER_PLUS2
3367,nw_wblmhw012,WARHAMMER_PLUS3
3368,graybanaxe,WARHAMMER_PLUS4
3369,x0_wblmhw001,WARHAMMER_PLUS4_SHADOWS_OF_UNDRENTIDE
3370,x0_wblmhw002,WARHAMMER_PLUS5_SHADOWS_OF_UNDRENTIDE
3371,x2_wblmhw003,WARHAMMER_PLUS6_HORDES_OF_THE_UNDERDARK
3372,x2_wblmhw004,WARHAMMER_PLUS7_HORDES_OF_THE_UNDERDARK
3373,x2_maarcl049,WARLORD_BREASTPLATE_HORDES_OF_THE_UNDERDARK
3374,nw_it_creitemun3,WARRIOR_GREATER_MUMMY_PROPERTIES
3375,nw_it_crewpb008,WARRIOR_GREATER_MUMMY_SLAM
3376,nw_cloth025,WARRIOR_TUNIC
3377,nw_it_book002,WARS_OF_THE_CREATOR_RACES
3378,nw_wblmcl003,WATCHMAN_CLUB
3379,nw_armhe006,WATCHMAN_HELM
3380,nw_it_book028,WATERDEEP
3381,nw_wplmhb007,WATER_EDGE
3382,q4a_water_mold,WATER_MOLD
3383,nw_it_crewps028,WEAK_GIANT_SPIDER_BITE
3384,nw_it_sparscr204,WEB
3385,nw_it_sparscr907,WEIRD
3386,weirdgauntlet,WEIRD_GAUNTLET
3387,x2_it_wpwhip,WHIP_HORDES_OF_THE_UNDERDARK
